Step,Episode,TotalVehicles,VehiclesWaiting,SimulationTime
2059,69,813,2,6769.716
2060,69,814,3,6773.049
2061,69,814,3,6776.383
2062,69,815,4,6779.716
2063,69,815,4,6783.049
2064,69,816,5,6786.383
2065,69,816,5,6789.716
2066,69,816,5,6793.049
2067,69,817,6,6796.383
2068,69,817,6,6799.716
2069,69,818,7,6803.049
2070,69,818,7,6806.383
2071,70,818,7,6809.716
2072,70,819,8,6813.049
2073,70,819,8,6816.383
2074,70,819,8,6819.716
2075,70,820,5,6823.049
2076,70,820,3,6826.383
2077,70,821,2,6829.716
2078,70,821,1,6833.049
2079,70,822,2,6836.383
2080,70,822,1,6839.716
2081,70,822,1,6843.049
2082,70,823,1,6846.383
2083,70,823,1,6849.716
2084,70,823,1,6853.049
2085,70,824,2,6856.383
2086,70,824,2,6859.716
2087,70,825,3,6863.049
2088,70,825,3,6866.383
2089,70,825,3,6869.716
2090,70,826,4,6873.049
2091,70,826,4,6876.383
2092,70,827,5,6879.716
2093,70,827,4,6883.049
2094,70,828,5,6886.383
2095,70,828,5,6889.716
2096,70,829,6,6893.049
2097,70,829,6,6896.383
2098,70,830,7,6899.716
2099,70,830,7,6903.049
2100,70,830,7,6906.383
2101,71,831,8,6909.716
2102,71,831,5,6913.049
2103,71,832,2,6916.383
2104,71,832,1,6919.716
2105,71,832,1,6923.049
2106,71,833,1,6926.383
2107,71,833,1,6929.716
2108,71,834,2,6933.049
2109,71,834,1,6936.383
2110,71,835,2,6939.716
2111,71,835,2,6943.049
2112,71,835,2,6946.383
2113,71,836,3,6949.716
2114,71,836,3,6953.049
2115,71,837,4,6956.383
2116,71,837,4,6959.716
2117,71,838,5,6963.049
2118,71,838,5,6966.383
2119,71,838,5,6969.716
2120,71,839,4,6973.049
2121,71,839,4,6976.383
2122,71,840,5,6979.716
2123,71,840,5,6983.049
2124,71,841,6,6986.383
2125,71,841,6,6989.716
2126,71,842,7,6993.049
2127,71,842,7,6996.383
2128,71,842,7,6999.716
2129,71,843,5,7003.049
2130,71,843,2,7006.383
2131,72,844,2,7009.716
2132,72,844,1,7013.049
2133,72,844,1,7016.383
2134,72,845,1,7019.716
2135,72,845,1,7023.049
2136,72,846,2,7026.383
2137,72,846,1,7029.716
2138,72,847,2,7033.049
2139,72,847,2,7036.383
2140,72,848,3,7039.716
2141,72,848,3,7043.049
2142,72,848,3,7046.383
2143,72,849,4,7049.716
2144,72,849,4,7053.049
2145,72,850,5,7056.383
2146,72,850,5,7059.716
2147,72,851,5,7063.049
2148,72,851,5,7066.383
2149,72,851,5,7069.716
2150,72,852,6,7073.049
2151,72,852,6,7076.383
2152,72,852,6,7079.716
2153,72,853,7,7083.049
2154,72,853,7,7086.383
2155,72,854,8,7089.716
2156,72,854,5,7093.049
2157,72,855,2,7096.383
2158,72,855,1,7099.716
2159,72,856,2,7103.049
2160,72,856,1,7106.383
2161,73,856,1,7109.716
2162,73,857,1,7113.049
2163,73,857,1,7116.383
2164,73,857,1,7119.716
2165,73,858,2,7123.049
2166,73,858,2,7126.383
2167,73,858,2,7129.716
2168,73,859,3,7133.049
2169,73,859,3,7136.383
2170,73,859,3,7139.716
2171,73,860,4,7143.049
2172,73,860,4,7146.383
2173,73,860,4,7149.716
2174,73,861,3,7153.049
2175,73,861,3,7156.383
2176,73,862,4,7159.716
2177,73,862,4,7163.049
2178,73,862,4,7166.383
2179,73,863,5,7169.716
2180,73,863,5,7173.049
2181,73,863,5,7176.383
2182,73,864,6,7179.716
2183,73,864,3,7183.049
2184,73,864,1,7186.383
2185,73,865,1,7189.716
2186,73,865,1,7193.049
2187,73,866,2,7196.383
2188,73,866,1,7199.716
2189,73,867,2,7203.049
2190,73,867,1,7206.383
2191,74,867,1,7209.716
2192,74,868,2,7213.049
2193,74,868,2,7216.383
2194,74,869,3,7219.716
2195,74,869,3,7223.049
2196,74,870,4,7226.383
2197,74,870,4,7229.716
2198,74,871,5,7233.049
2199,74,871,5,7236.383
2200,74,872,6,7239.716
2201,74,872,6,7243.049
2202,74,872,6,7246.383
2203,74,873,7,7249.716
2204,74,873,7,7253.049
2205,74,873,7,7256.383
2206,74,874,8,7259.716
2207,74,874,8,7263.049
2208,74,874,8,7266.383
2209,74,875,9,7269.716
2210,74,875,6,7273.049
2211,74,875,2,7276.383
2212,74,876,1,7279.716
2213,74,876,1,7283.049
2214,74,877,2,7286.383
2215,74,877,1,7289.716
2216,74,878,2,7293.049
2217,74,878,1,7296.383
2218,74,878,1,7299.716
2219,74,879,2,7303.049
2220,74,879,2,7306.383
2221,75,880,3,7309.716
2222,75,880,3,7313.049
2223,75,880,3,7316.383
2224,75,881,4,7319.716
2225,75,881,4,7323.049
2226,75,881,4,7326.383
2227,75,882,5,7329.716
2228,75,882,4,7333.049
2229,75,882,4,7336.383
2230,75,883,5,7339.716
2231,75,883,5,7343.049
2232,75,884,6,7346.383
2233,75,884,6,7349.716
2234,75,884,6,7353.049
2235,75,885,7,7356.383
2236,75,885,7,7359.716
2237,75,885,4,7363.049
2238,75,886,1,7366.383
2239,75,886,1,7369.716
2240,75,886,1,7373.049
2241,75,887,1,7376.383
2242,75,887,1,7379.716
2243,75,887,1,7383.049
2244,75,888,1,7386.383
2245,75,888,1,7389.716
2246,75,889,2,7393.049
2247,75,889,2,7396.383
2248,75,890,3,7399.716
2249,75,890,3,7403.049
2250,75,890,3,7406.383
2251,76,891,4,7409.716
2252,76,891,4,7413.049
2253,76,891,4,7416.383
2254,76,892,5,7419.716
2255,76,892,5,7423.049
2256,76,892,5,7426.383
2257,76,893,6,7429.716
2258,76,893,6,7433.049
2259,76,893,6,7436.383
2260,76,894,7,7439.716
2261,76,894,7,7443.049
2262,76,895,8,7446.383
2263,76,895,8,7449.716
2264,76,896,6,7453.049
2265,76,896,2,7456.383
2266,76,897,2,7459.716
2267,76,897,1,7463.049
2268,76,897,1,7466.383
2269,76,898,1,7469.716
2270,76,898,1,7473.049
2271,76,898,1,7476.383
2272,76,899,1,7479.716
2273,76,899,1,7483.049
2274,76,900,2,7486.383
2275,76,900,2,7489.716
2276,76,901,3,7493.049
2277,76,901,3,7496.383
2278,76,902,4,7499.716
2279,76,902,4,7503.049
2280,76,902,4,7506.383
2281,77,903,5,7509.716
2282,77,903,5,7513.049
2283,77,904,6,7516.383
2284,77,904,6,7519.716
2285,77,904,6,7523.049
2286,77,905,7,7526.383
2287,77,905,7,7529.716
2288,77,905,7,7533.049
2289,77,906,8,7536.383
2290,77,906,8,7539.716
2291,77,907,7,7543.049
2292,77,907,3,7546.383
2293,77,907,1,7549.716
2294,77,908,1,7553.049
2295,77,908,1,7556.383
2296,77,909,2,7559.716
2297,77,909,1,7563.049
2298,77,909,1,7566.383
2299,77,910,1,7569.716
2300,77,910,1,7573.049
2301,77,910,1,7576.383
2302,77,911,2,7579.716
2303,77,911,2,7583.049
2304,77,912,3,7586.383
2305,77,912,3,7589.716
2306,77,913,4,7593.049
2307,77,913,4,7596.383
2308,77,914,5,7599.716
2309,77,914,5,7603.049
2310,77,914,5,7606.383
2311,78,915,6,7609.716
2312,78,915,6,7613.049
2313,78,916,7,7616.383
2314,78,916,7,7619.716
2315,78,916,7,7623.049
2316,78,917,8,7626.383
2317,78,917,8,7629.716
2318,78,918,5,7633.049
2319,78,918,3,7636.383
2320,78,919,2,7639.716
2321,78,919,1,7643.049
2322,78,920,2,7646.383
2323,78,920,1,7649.716
2324,78,921,2,7653.049
2325,78,921,1,7656.383
2326,78,922,2,7659.716
2327,78,922,2,7663.049
2328,78,923,3,7666.383
2329,78,923,3,7669.716
2330,78,924,4,7673.049
2331,78,924,4,7676.383
2332,78,925,5,7679.716
2333,78,925,5,7683.049
2334,78,925,5,7686.383
2335,78,926,6,7689.716
2336,78,926,6,7693.049
2337,78,927,7,7696.383
2338,78,927,7,7699.716
2339,78,927,7,7703.049
2340,78,928,8,7706.383
2341,79,928,8,7709.716
2342,79,929,9,7713.049
2343,79,929,9,7716.383
2344,79,930,10,7719.716
2345,79,930,7,7723.049
2346,79,930,3,7726.383
2347,79,931,1,7729.716
2348,79,931,1,7733.049
2349,79,931,1,7736.383
2350,79,932,1,7739.716
2351,79,932,1,7743.049
2352,79,932,1,7746.383
2353,79,933,1,7749.716
2354,79,933,1,7753.049
2355,79,934,2,7756.383
2356,79,934,2,7759.716
2357,79,935,3,7763.049
2358,79,935,3,7766.383
2359,79,936,4,7769.716
2360,79,936,4,7773.049
2361,79,937,5,7776.383
2362,79,937,5,7779.716
2363,79,937,4,7783.049
2364,79,938,5,7786.383
2365,79,938,5,7789.716
2366,79,939,6,7793.049
2367,79,939,6,7796.383
2368,79,940,7,7799.716
2369,79,940,7,7803.049
2370,79,940,7,7806.383
2371,80,941,8,7809.716
2372,80,941,4,7813.049
2373,80,942,2,7816.383
2374,80,942,1,7819.716
2375,80,943,2,7823.049
2376,80,943,1,7826.383
2377,80,944,2,7829.716
2378,80,944,1,7833.049
2379,80,944,1,7836.383
2380,80,945,1,7839.716
2381,80,945,1,7843.049
2382,80,946,2,7846.383
2383,80,946,2,7849.716
2384,80,946,2,7853.049
2385,80,947,3,7856.383
2386,80,947,3,7859.716
2387,80,948,4,7863.049
2388,80,948,4,7866.383
2389,80,949,5,7869.716
2390,80,949,5,7873.049
2391,80,949,5,7876.383
2392,80,950,6,7879.716
2393,80,950,6,7883.049
2394,80,950,6,7886.383
2395,80,951,7,7889.716
2396,80,951,7,7893.049
2397,80,951,7,7896.383
2398,80,952,8,7899.716
2399,80,952,5,7903.049
2400,80,953,2,7906.383
2401,81,953,1,7909.716
2402,81,954,2,7913.049
2403,81,954,1,7916.383
2404,81,955,2,7919.716
2405,81,955,1,7923.049
2406,81,956,2,7926.383
2407,81,956,1,7929.716
2408,81,957,2,7933.049
2409,81,957,2,7936.383
2410,81,957,2,7939.716
2411,81,958,3,7943.049
2412,81,958,3,7946.383
2413,81,958,3,7949.716
2414,81,959,4,7953.049
2415,81,959,4,7956.383
2416,81,960,5,7959.716
2417,81,960,2,7963.049
2418,81,961,3,7966.383
2419,81,961,3,7969.716
2420,81,962,4,7973.049
2421,81,962,4,7976.383
2422,81,963,5,7979.716
2423,81,963,5,7983.049
2424,81,964,6,7986.383
2425,81,964,6,7989.716
2426,81,965,3,7993.049
2427,81,965,1,7996.383
2428,81,966,2,7999.716
2429,81,966,1,8003.049
2430,81,966,1,8006.383
2431,82,967,1,8009.716
2432,82,967,1,8013.049
2433,82,968,2,8016.383
2434,82,968,1,8019.716
2435,82,969,2,8023.049
2436,82,969,2,8026.383
2437,82,970,3,8029.716
2438,82,970,3,8033.049
2439,82,971,4,8036.383
2440,82,971,4,8039.716
2441,82,972,5,8043.049
2442,82,972,5,8046.383
2443,82,973,6,8049.716
2444,82,973,4,8053.049
2445,82,973,4,8056.383
2446,82,974,5,8059.716
2447,82,974,5,8063.049
2448,82,974,5,8066.383
2449,82,975,6,8069.716
2450,82,975,6,8073.049
2451,82,975,6,8076.383
2452,82,976,7,8079.716
2453,82,976,3,8083.049
2454,82,977,2,8086.383
2455,82,977,1,8089.716
2456,82,978,2,8093.049
2457,82,978,1,8096.383
2458,82,978,1,8099.716
2459,82,979,1,8103.049
2460,82,979,1,8106.383
2461,83,979,1,8109.716
2462,83,980,2,8113.049
2463,83,980,2,8116.383
2464,83,981,3,8119.716
2465,83,981,3,8123.049
2466,83,981,3,8126.383
2467,83,982,4,8129.716
2468,83,982,4,8133.049
2469,83,982,4,8136.383
2470,83,983,5,8139.716
2471,83,983,2,8143.049
2472,83,983,2,8146.383
2473,83,984,3,8149.716
2474,83,984,3,8153.049
2475,83,984,3,8156.383
2476,83,985,4,8159.716
2477,83,985,4,8163.049
2478,83,986,5,8166.383
2479,83,986,5,8169.716
2480,83,987,3,8173.049
2481,83,987,1,8176.383
2482,83,987,1,8179.716
2483,83,988,1,8183.049
2484,83,988,1,8186.383
2485,83,989,2,8189.716
2486,83,989,1,8193.05
2487,83,989,1,8196.383
2488,83,990,1,8199.716
2489,83,990,1,8203.05
2490,83,991,2,8206.383
2491,84,991,2,8209.716
2492,84,992,3,8213.05
2493,84,992,3,8216.383
2494,84,993,4,8219.716
2495,84,993,4,8223.05
2496,84,993,4,8226.383
2497,84,994,5,8229.716
2498,84,994,5,8233.05
2499,84,995,6,8236.383
2500,84,995,6,8239.716
2501,84,996,7,8243.05
2502,84,996,7,8246.383
2503,84,996,7,8249.716
2504,84,997,8,8253.05
2505,84,997,8,8256.383
2506,84,997,8,8259.716
2507,84,998,6,8263.05
2508,84,998,2,8266.383
2509,84,998,1,8269.716
2510,84,999,1,8273.05
2511,84,999,1,8276.383
2512,84,1000,2,8279.716
2513,84,1000,1,8283.05
2514,84,1000,1,8286.383
2515,84,1001,1,8289.716
2516,84,1001,1,8293.05
2517,84,1002,2,8296.383
2518,84,1002,2,8299.716
2519,84,1003,3,8303.05
2520,84,1003,3,8306.383
2521,85,1004,4,8309.716
2522,85,1004,4,8313.05
2523,85,1005,5,8316.383
2524,85,1005,5,8319.716
2525,85,1006,5,8323.05
2526,85,1006,5,8326.383
2527,85,1007,6,8329.716
2528,85,1007,6,8333.05
2529,85,1008,7,8336.383
2530,85,1008,7,8339.716
2531,85,1009,8,8343.05
2532,85,1009,8,8346.383
2533,85,1010,9,8349.716
2534,85,1010,7,8353.05
2535,85,1010,3,8356.383
2536,85,1011,1,8359.716
2537,85,1011,1,8363.05
2538,85,1011,1,8366.383
2539,85,1012,1,8369.716
2540,85,1012,1,8373.05
2541,85,1012,1,8376.383
2542,85,1013,1,8379.716
2543,85,1013,1,8383.05
2544,85,1014,2,8386.383
2545,85,1014,2,8389.716
2546,85,1015,3,8393.05
2547,85,1015,3,8396.383
2548,85,1015,3,8399.716
2549,85,1016,4,8403.05
2550,85,1016,4,8406.383
2551,86,1016,4,8409.716
2552,86,1017,5,8413.05
2553,86,1017,5,8416.383
2554,86,1018,6,8419.716
2555,86,1018,6,8423.05
2556,86,1018,6,8426.383
2557,86,1019,7,8429.716
2558,86,1019,7,8433.05
2559,86,1020,8,8436.383
2560,86,1020,8,8439.716
2561,86,1021,6,8443.05
2562,86,1021,2,8446.383
2563,86,1021,1,8449.716
2564,86,1022,1,8453.05
2565,86,1022,1,8456.383
2566,86,1023,2,8459.716
2567,86,1023,1,8463.05
2568,86,1024,2,8466.383
2569,86,1024,1,8469.716
2570,86,1025,2,8473.05
2571,86,1025,2,8476.383
2572,86,1025,2,8479.716
2573,86,1026,3,8483.05
2574,86,1026,3,8486.383
2575,86,1026,3,8489.716
2576,86,1027,4,8493.05
2577,86,1027,4,8496.383
2578,86,1028,5,8499.716
2579,86,1028,5,8503.05
2580,86,1029,6,8506.383
2581,87,1029,6,8509.716
2582,87,1030,7,8513.05
2583,87,1030,7,8516.383
2584,87,1031,8,8519.716
2585,87,1031,8,8523.05
2586,87,1031,8,8526.383
2587,87,1032,9,8529.716
2588,87,1032,5,8533.05
2589,87,1032,3,8536.383
2590,87,1033,1,8539.716
2591,87,1033,1,8543.05
2592,87,1033,1,8546.383
2593,87,1034,1,8549.716
2594,87,1034,1,8553.05
2595,87,1035,2,8556.383
2596,87,1035,1,8559.716
2597,87,1035,1,8563.05
2598,87,1036,2,8566.383
2599,87,1036,2,8569.716
2600,87,1037,3,8573.05
2601,87,1037,3,8576.383
2602,87,1037,3,8579.716
2603,87,1038,4,8583.05
2604,87,1038,4,8586.383
2605,87,1039,5,8589.716
2606,87,1039,4,8593.05
2607,87,1040,5,8596.383
2608,87,1040,5,8599.716
2609,87,1040,5,8603.05
2610,87,1041,6,8606.383
2611,88,1041,6,8609.716
2612,88,1041,6,8613.05
2613,88,1042,7,8616.383
2614,88,1042,7,8619.716
2615,88,1043,5,8623.05
2616,88,1043,2,8626.383
2617,88,1043,1,8629.716
2618,88,1044,1,8633.05
2619,88,1044,1,8636.383
2620,88,1044,1,8639.716
2621,88,1045,1,8643.05
2622,88,1045,1,8646.383
2623,88,1046,2,8649.716
2624,88,1046,2,8653.05
2625,88,1047,3,8656.383
2626,88,1047,3,8659.716
2627,88,1048,4,8663.05
2628,88,1048,4,8666.383
2629,88,1048,4,8669.716
2630,88,1049,5,8673.05
2631,88,1049,5,8676.383
2632,88,1050,6,8679.716
2633,88,1050,6,8683.05
2634,88,1050,6,8686.383
2635,88,1051,7,8689.716
2636,88,1051,7,8693.05
2637,88,1051,7,8696.383
2638,88,1052,8,8699.716
2639,88,1052,8,8703.05
2640,88,1053,9,8706.383
2641,89,1053,9,8709.716
2642,89,1053,6,8713.05
2643,89,1054,3,8716.383
2644,89,1054,1,8719.716
2645,89,1055,2,8723.05
2646,89,1055,1,8726.383
2647,89,1056,2,8729.716
2648,89,1056,1,8733.05
2649,89,1056,1,8736.383
2650,89,1057,1,8739.716
2651,89,1057,1,8743.05
2652,89,1057,1,8746.383
2653,89,1058,2,8749.716
2654,89,1058,2,8753.05
2655,89,1058,2,8756.383
2656,89,1059,3,8759.716
2657,89,1059,3,8763.05
2658,89,1059,3,8766.383
2659,89,1060,4,8769.716
2660,89,1060,4,8773.05
2661,89,1061,5,8776.383
2662,89,1061,5,8779.716
2663,89,1062,6,8783.05
2664,89,1062,6,8786.383
2665,89,1062,6,8789.716
2666,89,1063,7,8793.05
2667,89,1063,7,8796.383
2668,89,1064,8,8799.716
2669,89,1064,4,8803.05
2670,89,1064,2,8806.383
2671,90,1065,1,8809.716
2672,90,1065,1,8813.05
2673,90,1065,1,8816.383
2674,90,1066,1,8819.716
2675,90,1066,1,8823.05
2676,90,1066,1,8826.383
2677,90,1067,1,8829.716
2678,90,1067,1,8833.05
2679,90,1067,1,8836.383
2680,90,1068,2,8839.716
2681,90,1068,2,8843.05
2682,90,1068,2,8846.383
2683,90,1069,3,8849.716
2684,90,1069,3,8853.05
2685,90,1069,3,8856.383
2686,90,1070,4,8859.716
2687,90,1070,4,8863.05
2688,90,1070,4,8866.383
2689,90,1071,5,8869.716
2690,90,1071,5,8873.05
2691,90,1071,5,8876.383
2692,90,1072,6,8879.716
2693,90,1072,6,8883.05
2694,90,1072,6,8886.383
2695,90,1073,7,8889.716
2696,90,1073,4,8893.05
2697,90,1073,1,8896.383
2698,90,1074,1,8899.716
2699,90,1074,1,8903.05
2700,90,1075,2,8906.383
2701,91,1075,1,8909.716
2702,91,1076,2,8913.05
2703,91,1076,1,8916.383
2704,91,1076,1,8919.716
2705,91,1077,2,8923.05
2706,91,1077,2,8926.383
2707,91,1077,2,8929.716
2708,91,1078,3,8933.05
2709,91,1078,3,8936.383
2710,91,1078,3,8939.716
2711,91,1079,4,8943.05
2712,91,1079,4,8946.383
2713,91,1079,4,8949.716
2714,91,1080,3,8953.05
2715,91,1080,3,8956.383
2716,91,1081,4,8959.716
2717,91,1081,4,8963.05
2718,91,1082,5,8966.383
2719,91,1082,5,8969.716
2720,91,1083,6,8973.05
2721,91,1083,6,8976.383
2722,91,1083,6,8979.716
2723,91,1084,4,8983.05
2724,91,1084,1,8986.383
2725,91,1085,2,8989.716
2726,91,1085,1,8993.05
2727,91,1085,1,8996.383
2728,91,1086,1,8999.716
2729,91,1086,1,9003.05
2730,91,1087,2,9006.383
2731,92,1087,1,9009.716
2732,92,1088,2,9013.05
2733,92,1088,2,9016.383
2734,92,1089,3,9019.716
2735,92,1089,3,9023.05
2736,92,1090,4,9026.383
2737,92,1090,4,9029.716
2738,92,1091,5,9033.05
2739,92,1091,5,9036.383
2740,92,1092,6,9039.716
2741,92,1092,6,9043.05
2742,92,1093,7,9046.383
2743,92,1093,7,9049.716
2744,92,1093,7,9053.05
2745,92,1094,8,9056.383
2746,92,1094,8,9059.716
2747,92,1095,9,9063.05
2748,92,1095,9,9066.383
2749,92,1096,10,9069.716
2750,92,1096,7,9073.05
2751,92,1096,3,9076.383
2752,92,1097,1,9079.716
2753,92,1097,1,9083.05
2754,92,1097,1,9086.383
2755,92,1098,1,9089.716
2756,92,1098,1,9093.05
2757,92,1099,2,9096.383
2758,92,1099,1,9099.716
2759,92,1100,2,9103.05
2760,92,1100,2,9106.383
2761,93,1101,3,9109.716
2762,93,1101,3,9113.05
2763,93,1101,3,9116.383
2764,93,1102,4,9119.716
2765,93,1102,4,9123.05
2766,93,1102,4,9126.383
2767,93,1103,5,9129.716
2768,93,1103,1,9133.05
2769,93,1103,1,9136.383
2770,93,1104,2,9139.716
2771,93,1104,2,9143.05
2772,93,1104,2,9146.383
2773,93,1105,3,9149.716
2774,93,1105,3,9153.05
2775,93,1105,3,9156.383
2776,93,1106,4,9159.716
2777,93,1106,1,9163.05
2778,93,1107,2,9166.383
2779,93,1107,1,9169.716
2780,93,1108,2,9173.05
2781,93,1108,1,9176.383
2782,93,1108,1,9179.716
2783,93,1109,1,9183.05
2784,93,1109,1,9186.383
2785,93,1109,1,9189.716
2786,93,1110,2,9193.05
2787,93,1110,2,9196.383
2788,93,1110,2,9199.716
2789,93,1111,3,9203.05
2790,93,1111,3,9206.383
2791,94,1111,3,9209.716
2792,94,1112,4,9213.05
2793,94,1112,4,9216.383
2794,94,1112,4,9219.716
2795,94,1113,5,9223.05
2796,94,1113,5,9226.383
2797,94,1114,6,9229.716
2798,94,1114,6,9233.05
2799,94,1114,6,9236.383
2800,94,1115,7,9239.716
2801,94,1115,7,9243.05
2802,94,1115,7,9246.383
2803,94,1116,8,9249.716
2804,94,1116,5,9253.05
2805,94,1116,2,9256.383
2806,94,1117,1,9259.716
2807,94,1117,1,9263.05
2808,94,1117,1,9266.383
2809,94,1118,1,9269.716
2810,94,1118,1,9273.05
2811,94,1119,2,9276.383
2812,94,1119,1,9279.716
2813,94,1119,1,9283.05
2814,94,1120,2,9286.383
2815,94,1120,2,9289.716
2816,94,1120,2,9293.05
2817,94,1121,3,9296.383
2818,94,1121,3,9299.716
2819,94,1121,3,9303.05
2820,94,1122,4,9306.383
2821,95,1122,4,9309.716
2822,95,1122,2,9313.05
2823,95,1123,3,9316.383
2824,95,1123,3,9319.716
2825,95,1123,3,9323.05
2826,95,1124,4,9326.383
2827,95,1124,4,9329.716
2828,95,1124,4,9333.05
2829,95,1125,5,9336.383
2830,95,1125,5,9339.716
2831,95,1125,1,9343.05
2832,95,1126,1,9346.383
2833,95,1126,1,9349.716
2834,95,1126,1,9353.05
2835,95,1127,1,9356.383
2836,95,1127,1,9359.716
2837,95,1127,1,9363.05
2838,95,1128,1,9366.383
2839,95,1128,1,9369.716
2840,95,1129,2,9373.05
2841,95,1129,2,9376.383
2842,95,1130,3,9379.716
2843,95,1130,3,9383.05
2844,95,1130,3,9386.383
2845,95,1131,4,9389.716
2846,95,1131,4,9393.05
2847,95,1131,4,9396.383
2848,95,1132,5,9399.716
2849,95,1132,5,9403.05
2850,95,1132,5,9406.383
2851,96,1133,6,9409.716
2852,96,1133,6,9413.05
2853,96,1134,7,9416.383
2854,96,1134,7,9419.716
2855,96,1134,7,9423.05
2856,96,1135,8,9426.383
2857,96,1135,8,9429.716
2858,96,1136,5,9433.05
2859,96,1136,2,9436.383
2860,96,1136,1,9439.716
2861,96,1137,1,9443.05
2862,96,1137,1,9446.383
2863,96,1137,1,9449.716
2864,96,1138,1,9453.05
2865,96,1138,1,9456.383
2866,96,1139,2,9459.716
2867,96,1139,2,9463.05
2868,96,1140,3,9466.383
2869,96,1140,3,9469.716
2870,96,1140,3,9473.05
2871,96,1141,4,9476.383
2872,96,1141,4,9479.716
2873,96,1142,5,9483.05
2874,96,1142,5,9486.383
2875,96,1143,6,9489.716
2876,96,1143,6,9493.05
2877,96,1143,6,9496.383
2878,96,1144,7,9499.716
2879,96,1144,7,9503.05
2880,96,1144,7,9506.383
2881,97,1145,8,9509.716
2882,97,1145,8,9513.05
2883,97,1145,8,9516.383
2884,97,1146,9,9519.716
2885,97,1146,5,9523.05
2886,97,1147,3,9526.383
2887,97,1147,1,9529.716
2888,97,1148,2,9533.05
2889,97,1148,1,9536.383
2890,97,1148,1,9539.716
2891,97,1149,1,9543.05
2892,97,1149,1,9546.383
2893,97,1150,2,9549.716
2894,97,1150,2,9553.05
2895,97,1150,2,9556.383
2896,97,1151,3,9559.716
2897,97,1151,3,9563.05
2898,97,1152,4,9566.383
2899,97,1152,4,9569.716
2900,97,1152,4,9573.05
2901,97,1153,5,9576.383
2902,97,1153,5,9579.716
2903,97,1154,5,9583.05
2904,97,1154,5,9586.383
2905,97,1154,5,9589.716
2906,97,1155,6,9593.05
2907,97,1155,6,9596.383
2908,97,1155,6,9599.716
2909,97,1156,7,9603.05
2910,97,1156,7,9606.383
2911,98,1157,8,9609.716
2912,98,1157,4,9613.05
2913,98,1157,2,9616.383
2914,98,1158,1,9619.716
2915,98,1158,1,9623.05
2916,98,1159,2,9626.383
2917,98,1159,1,9629.716
2918,98,1160,2,9633.05
2919,98,1160,1,9636.383
2920,98,1161,2,9639.716
2921,98,1161,2,9643.05
2922,98,1162,3,9646.383
2923,98,1162,3,9649.716
2924,98,1162,3,9653.05
2925,98,1163,4,9656.383
2926,98,1163,4,9659.716
2927,98,1163,4,9663.05
2928,98,1164,5,9666.383
2929,98,1164,5,9669.716
2930,98,1165,5,9673.05
2931,98,1165,5,9676.383
2932,98,1166,6,9679.716
2933,98,1166,6,9683.05
2934,98,1166,6,9686.383
2935,98,1167,7,9689.716
2936,98,1167,7,9693.05
2937,98,1167,7,9696.383
2938,98,1168,8,9699.716
2939,98,1168,6,9703.05
2940,98,1169,3,9706.383
2941,99,1169,1,9709.716
2942,99,1170,2,9713.05
2943,99,1170,1,9716.383
2944,99,1170,1,9719.716
2945,99,1171,1,9723.05
2946,99,1171,1,9726.383
2947,99,1172,2,9729.716
2948,99,1172,2,9733.05
2949,99,1173,3,9736.383
2950,99,1173,3,9739.716
2951,99,1173,3,9743.05
2952,99,1174,4,9746.383
2953,99,1174,4,9749.716
2954,99,1175,5,9753.05
2955,99,1175,5,9756.383
2956,99,1176,6,9759.716
2957,99,1176,6,9763.05
2958,99,1177,7,9766.383
2959,99,1177,7,9769.716
2960,99,1178,8,9773.05
2961,99,1178,8,9776.383
2962,99,1179,9,9779.716
2963,99,1179,9,9783.05
2964,99,1180,10,9786.383
2965,99,1180,10,9789.716
2966,99,1181,9,9793.05
2967,99,1181,6,9796.383
2968,99,1182,4,9799.716
2969,99,1182,1,9803.05
2970,99,1182,1,9806.383
2971,100,1183,1,9809.716
2972,100,1183,1,9813.05
2973,100,1184,2,9816.383
2974,100,1184,1,9819.716
2975,100,1184,1,9823.05
2976,100,1185,2,9826.383
2977,100,1185,2,9829.716
2978,100,1185,2,9833.05
2979,100,1186,3,9836.383
2980,100,1186,3,9839.716
2981,100,1187,4,9843.05
2982,100,1187,4,9846.383
2983,100,1188,5,9849.716
2984,100,1188,5,9853.05
2985,100,1189,6,9856.383
2986,100,1189,6,9859.716
2987,100,1190,7,9863.05
2988,100,1190,7,9866.383
2989,100,1190,7,9869.716
2990,100,1191,8,9873.05
2991,100,1191,8,9876.383
2992,100,1191,8,9879.716
2993,100,1192,6,9883.05
2994,100,1192,2,9886.383
2995,100,1193,2,9889.716
2996,100,1193,1,9893.05
2997,100,1194,2,9896.383
2998,100,1194,1,9899.716
2999,100,1194,1,9903.05
3000,100,1195,1,9906.383
3001,101,1195,1,9909.716
3002,101,1196,2,9913.05
3003,101,1196,2,9916.383
3004,101,1197,3,9919.716
3005,101,1197,3,9923.05
3006,101,1198,4,9926.383
3007,101,1198,4,9929.716
3008,101,1198,4,9933.05
3009,101,1199,5,9936.383
3010,101,1199,5,9939.716
3011,101,1200,6,9943.05
3012,101,1200,6,9946.383
3013,101,1200,6,9949.716
3014,101,1201,7,9953.05
3015,101,1201,7,9956.383
3016,101,1202,8,9959.716
3017,101,1202,8,9963.05
3018,101,1203,9,9966.383
3019,101,1203,9,9969.716
